request_id,arrival,origin,destination,status,driver_id,dispatch,pickup,completion,wait,pickup_travel,observed_epochs,epochs_no_idle,epochs_idle_but_unreachable,epochs_feasible,expiry_observation
10147034,0.4500000000000455,233,233,served,1,1,7.166666666666667,12.9,6.7166666666666215,6.166666666666667,1,0,0,1,
10166402,2.6333333333333258,161,161,served,0,3,11.15,19.3,8.516666666666675,8.15,1,0,0,1,
10150004,3.2666666666666515,164,163,served,2,4,11.616666666666667,25.741666666666667,8.350000000000016,7.616666666666666,1,0,0,1,
10151904,4.9833333333333485,233,162,served,7,5,11.966666666666667,18.7,6.983333333333318,6.966666666666667,1,0,0,1,
10161870,5.9833333333333485,163,161,served,6,6,12.316666666666666,21.349999999999998,6.333333333333318,6.316666666666666,1,0,0,1,
10128052,9.283333333333303,163,161,served,4,10,19.05,28.083333333333332,9.766666666666698,9.05,1,0,0,1,
10141518,9.849999999999909,161,163,served,3,10,18.15,27.2,8.30000000000009,8.15,1,0,0,1,
10136498,12.466666666666697,161,163,served,5,13,21.15,30.2,8.683333333333302,8.15,1,0,0,1,
10150850,14.916666666666742,162,170,served,1,15,21.733333333333334,30.150000000000002,6.816666666666592,6.733333333333333,1,0,0,1,
10129921,15.216666666666697,163,161,expired,,,,,,,10,7,3,0,mixed_no_idle_and_unreachable
10134478,15.400000000000091,161,164,expired,,,,,,,10,7,3,0,mixed_no_idle_and_unreachable
10157202,18.76666666666665,233,161,served,7,19,25.96666666666667,36.516666666666666,7.200000000000017,6.966666666666667,1,0,0,1,
10167336,19.783333333333303,170,162,served,0,20,29.233333333333334,36.78333333333333,9.450000000000031,9.233333333333333,1,0,0,1,
10127150,20.833333333333258,161,233,served,6,22,30.15,39.125,9.316666666666741,8.15,2,1,0,1,
10151823,20.90000000000009,163,162,expired,,,,,,,10,5,5,0,mixed_no_idle_and_unreachable
10151602,23.083333333333258,161,163,expired,,,,,,,10,5,5,0,mixed_no_idle_and_unreachable
10130370,23.15000000000009,161,161,expired,,,,,,,10,5,5,0,mixed_no_idle_and_unreachable
10136372,23.15000000000009,163,162,served,2,26,32.31666666666666,41.44166666666666,9.166666666666572,6.316666666666666,3,2,0,1,
10164429,24.09999999999991,162,164,expired,,,,,,,10,5,5,0,mixed_no_idle_and_unreachable
10163699,24.716666666666697,161,233,expired,,,,,,,10,5,5,0,mixed_no_idle_and_unreachable
10141950,25.75,161,161,expired,,,,,,,10,5,4,1,feasible_at_least_once_but_unserved
10136556,26.816666666666606,170,161,served,1,31,36.61666666666667,46.425,9.800000000000061,5.616666666666666,5,1,3,1,
10138881,27.316666666666606,161,161,served,3,28,37.03333333333333,45.18333333333333,9.716666666666725,9.033333333333331,1,0,0,1,
10141351,30.15000000000009,161,163,served,4,31,39.15,48.2,8.999999999999908,8.15,1,0,0,1,
10159037,30.183333333333394,163,170,served,5,31,37.31666666666666,49.65833333333333,7.133333333333269,6.316666666666666,1,0,0,1,
10162263,32.84999999999991,233,164,expired,,,,,,,10,6,4,0,mixed_no_idle_and_unreachable
10137493,35.2833333333333,162,164,served,0,37,43.1,54.00833333333333,7.816666666666698,6.1,2,1,0,1,
10145752,35.450000000000045,163,161,expired,,,,,,,10,4,6,0,mixed_no_idle_and_unreachable
10161267,36.5,163,164,served,7,37,46.05,59.916666666666664,9.549999999999997,9.05,1,0,0,1,
10142032,37.2833333333333,161,164,expired,,,,,,,10,3,7,0,mixed_no_idle_and_unreachable
10128714,41.48333333333335,162,170,served,2,42,48.1,56.516666666666666,6.616666666666653,6.1,1,0,0,1,
10160545,43.049999999999955,170,161,served,6,44,50.63333333333333,60.44166666666666,7.583333333333378,6.633333333333333,1,0,0,1,
10160510,45.83333333333326,164,164,served,3,46,55.71666666666667,62.325,9.883333333333411,9.716666666666669,1,0,0,1,
10147359,46.0333333333333,170,164,served,5,50,55.61666666666667,63.233333333333334,9.583333333333364,5.616666666666666,4,0,3,1,
