request_id,arrival,origin,destination,status,driver_id,dispatch,pickup,completion,wait,pickup_travel,observed_epochs,epochs_no_idle,epochs_idle_but_unreachable,epochs_feasible,expiry_observation
9523270,0.2999999999999545,163,164,served,1,1,7.316666666666666,21.183333333333334,7.016666666666712,6.316666666666666,1,0,0,1,
9515203,5.133333333333439,170,164,served,11,6,11.616666666666667,19.233333333333334,6.483333333333228,5.616666666666666,1,0,0,1,
9497428,6.4833333333333485,161,163,served,8,7,15.15,24.200000000000003,8.666666666666652,8.15,1,0,0,1,
9495466,8.599999999999909,162,163,served,5,9,15.1,24.9,6.500000000000091,6.1,1,0,0,1,
9520550,10.5,161,164,served,3,11,19.15,28.866666666666667,8.649999999999999,8.15,1,0,0,1,
9500003,11.86666666666656,161,233,served,6,12,20.558333333333334,29.53333333333333,8.691666666666773,8.558333333333334,1,0,0,1,
9488311,12.983333333333348,161,170,served,9,13,21.558333333333334,30.791666666666664,8.574999999999985,8.558333333333334,1,0,0,1,
9506894,13.416666666666742,162,233,served,0,14,20.733333333333334,27.700000000000003,7.316666666666592,6.733333333333333,1,0,0,1,
9520832,15.849999999999909,164,170,served,7,16,22.608333333333334,29.75,6.758333333333425,6.608333333333333,1,0,0,1,
9512351,18.48333333333335,161,161,served,2,19,28.03333333333333,36.18333333333333,9.549999999999983,9.033333333333331,1,0,0,1,
9492599,21.716666666666697,164,233,served,1,22,28.608333333333334,37.38333333333333,6.891666666666637,6.608333333333333,1,0,0,1,
9494098,21.833333333333258,161,161,served,4,22,31.03333333333333,39.18333333333333,9.200000000000074,9.033333333333331,1,0,0,1,
9490636,22.40000000000009,233,161,served,10,23,31.775,42.325,9.374999999999908,8.775,1,0,0,1,
9501825,25.84999999999991,170,170,served,11,26,33.141666666666666,38.75833333333333,7.291666666666757,7.1416666666666675,1,0,0,1,
9496231,27.533333333333303,170,161,served,0,28,34.63333333333333,44.44166666666666,7.10000000000003,6.633333333333333,1,0,0,1,
9495172,32.38333333333344,170,163,served,9,33,38.61666666666667,52.11666666666667,6.233333333333228,5.616666666666666,1,0,0,1,
9504355,34.84999999999991,161,170,served,8,35,44.03333333333333,53.266666666666666,9.183333333333422,9.033333333333331,1,0,0,1,
9511861,34.84999999999991,161,164,served,5,35,44.03333333333333,53.75,9.183333333333422,9.033333333333331,1,0,0,1,
9499036,35.48333333333335,164,161,served,3,36,42.608333333333334,53.56666666666666,7.124999999999986,6.608333333333333,1,0,0,1,
9514410,37.36666666666656,162,163,served,1,38,44.733333333333334,54.53333333333333,7.366666666666774,6.733333333333333,1,0,0,1,
9502968,39.63333333333344,163,162,served,2,40,49.05,58.175,9.416666666666558,9.05,1,0,0,1,
9493534,40.5,164,162,served,7,41,48.61666666666667,58.766666666666666,8.116666666666667,7.616666666666666,1,0,0,1,
9486550,41.48333333333335,164,163,served,11,42,49.61666666666667,63.74166666666667,8.133333333333319,7.616666666666666,1,0,0,1,
9486058,45.83333333333326,170,233,served,6,46,52.63333333333333,58.8,6.800000000000075,6.633333333333333,1,0,0,1,
9511487,46.5333333333333,162,163,served,0,47,54.63333333333333,64.43333333333334,8.10000000000003,7.633333333333333,1,0,0,1,
9509887,47.09999999999991,170,163,expired,,,,,,,12,4,7,1,feasible_at_least_once_but_unserved
9506860,47.15000000000009,162,163,served,4,48,55.63333333333333,65.43333333333334,8.483333333333242,7.633333333333333,1,0,0,1,
9496281,47.36666666666656,161,162,served,10,48,56.15,63.78333333333333,8.783333333333438,8.15,1,0,0,1,
9521461,49.09999999999991,162,161,expired,,,,,,,12,3,9,0,mixed_no_idle_and_unreachable
9541195,52.86666666666656,163,161,served,9,53,59.31666666666666,68.35,6.450000000000102,6.316666666666666,1,0,0,1,
9508014,55.2833333333333,163,164,served,1,56,62.31666666666666,76.18333333333334,7.03333333333336,6.316666666666666,1,0,0,1,
9561473,59.15000000000009,170,161,served,8,60,65.61666666666666,75.425,6.466666666666569,5.616666666666666,1,0,0,1,
