request_id,arrival,origin,destination,status,driver_id,dispatch,pickup,completion,wait,pickup_travel,observed_epochs,epochs_no_idle,epochs_idle_but_unreachable,epochs_feasible,expiry_observation
9523270,0.2999999999999545,163,164,served,6,1,7.316666666666666,21.183333333333334,7.016666666666712,6.316666666666666,1,0,0,1,
9515203,5.133333333333439,170,164,served,3,6,11.616666666666667,19.233333333333334,6.483333333333228,5.616666666666666,1,0,0,1,
9497428,6.4833333333333485,161,163,expired,,,,,,,8,0,8,0,idle_but_unreachable_at_every_epoch
9495466,8.599999999999909,162,163,served,4,9,15.1,24.9,6.500000000000091,6.1,1,0,0,1,
9520550,10.5,161,164,expired,,,,,,,8,0,8,0,idle_but_unreachable_at_every_epoch
9500003,11.86666666666656,161,233,expired,,,,,,,8,0,8,0,idle_but_unreachable_at_every_epoch
9488311,12.983333333333348,161,170,expired,,,,,,,8,0,8,0,idle_but_unreachable_at_every_epoch
9506894,13.416666666666742,162,233,served,11,14,20.1,27.06666666666667,6.683333333333259,6.1,1,0,0,1,
9520832,15.849999999999909,164,170,served,1,16,22.608333333333334,29.75,6.758333333333425,6.608333333333333,1,0,0,1,
9512351,18.48333333333335,161,161,expired,,,,,,,8,0,8,0,idle_but_unreachable_at_every_epoch
9492599,21.716666666666697,164,233,served,3,22,28.608333333333334,37.38333333333333,6.891666666666637,6.608333333333333,1,0,0,1,
9494098,21.833333333333258,161,161,expired,,,,,,,8,0,8,0,idle_but_unreachable_at_every_epoch
9490636,22.40000000000009,233,161,served,7,23,28.733333333333334,39.28333333333333,6.333333333333243,5.733333333333333,1,0,0,1,
9501825,25.84999999999991,170,170,served,6,26,33.141666666666666,38.75833333333333,7.291666666666757,7.1416666666666675,1,0,0,1,
9496231,27.533333333333303,170,161,served,11,28,34.63333333333333,44.44166666666666,7.10000000000003,6.633333333333333,1,0,0,1,
9495172,32.38333333333344,170,163,served,1,33,38.61666666666667,52.11666666666667,6.233333333333228,5.616666666666666,1,0,0,1,
9504355,34.84999999999991,161,170,expired,,,,,,,8,0,8,0,idle_but_unreachable_at_every_epoch
9511861,34.84999999999991,161,164,expired,,,,,,,8,0,8,0,idle_but_unreachable_at_every_epoch
9499036,35.48333333333335,164,161,expired,,,,,,,8,0,8,0,idle_but_unreachable_at_every_epoch
9514410,37.36666666666656,162,163,served,5,38,44.1,53.900000000000006,6.733333333333441,6.1,1,0,0,1,
9502968,39.63333333333344,163,162,served,4,40,46.31666666666666,55.44166666666666,6.683333333333223,6.316666666666666,1,0,0,1,
9493534,40.5,164,162,expired,,,,,,,8,0,8,0,idle_but_unreachable_at_every_epoch
9486550,41.48333333333335,164,163,expired,,,,,,,8,0,8,0,idle_but_unreachable_at_every_epoch
9486058,45.83333333333326,170,233,served,6,46,51.61666666666667,57.78333333333333,5.78333333333341,5.616666666666666,1,0,0,1,
9511487,46.5333333333333,162,163,served,3,47,53.733333333333334,63.53333333333333,7.200000000000031,6.733333333333333,1,0,0,1,
9509887,47.09999999999991,170,163,expired,,,,,,,8,0,8,0,idle_but_unreachable_at_every_epoch
9506860,47.15000000000009,162,163,expired,,,,,,,8,0,8,0,idle_but_unreachable_at_every_epoch
9496281,47.36666666666656,161,162,expired,,,,,,,8,0,8,0,idle_but_unreachable_at_every_epoch
9521461,49.09999999999991,162,161,expired,,,,,,,8,0,8,0,idle_but_unreachable_at_every_epoch
9541195,52.86666666666656,163,161,served,1,53,59.31666666666666,68.35,6.450000000000102,6.316666666666666,1,0,0,1,
9508014,55.2833333333333,163,164,served,5,56,62.31666666666666,76.18333333333334,7.03333333333336,6.316666666666666,1,0,0,1,
9561473,59.15000000000009,170,161,served,6,60,66.63333333333333,76.44166666666666,7.483333333333235,6.633333333333333,1,0,0,1,
9539096,60.65000000000009,162,170,served,4,61,67.1,75.51666666666667,6.449999999999903,6.1,1,0,0,1,
9541986,63.683333333333394,162,161,served,0,64,71.63333333333333,80.19166666666666,7.949999999999932,7.633333333333333,1,0,0,1,
9528863,64.40000000000009,161,163,expired,,,,,,,8,0,8,0,idle_but_unreachable_at_every_epoch
9532468,66.84999999999991,170,170,expired,,,,,,,8,0,8,0,idle_but_unreachable_at_every_epoch
9542856,66.9666666666667,170,161,expired,,,,,,,8,0,8,0,idle_but_unreachable_at_every_epoch
9541997,67.40000000000009,162,170,expired,,,,,,,8,0,8,0,idle_but_unreachable_at_every_epoch
9545025,67.41666666666674,163,162,served,3,68,74.31666666666666,83.44166666666666,6.89999999999992,6.316666666666666,1,0,0,1,
9534485,76.9333333333334,161,164,expired,,,,,,,8,0,8,0,idle_but_unreachable_at_every_epoch
9545634,77.11666666666656,164,170,served,5,78,84.60833333333333,91.75,7.491666666666774,6.608333333333333,1,0,0,1,
9536823,77.29999999999995,161,233,expired,,,,,,,8,0,8,0,idle_but_unreachable_at_every_epoch
9555941,80.61666666666656,170,163,served,4,81,86.61666666666666,100.11666666666666,6.0000000000000995,5.616666666666666,1,0,0,1,
9540024,83.63333333333344,161,162,expired,,,,,,,8,0,8,0,idle_but_unreachable_at_every_epoch
9549228,88.79999999999995,161,162,expired,,,,,,,8,0,8,0,idle_but_unreachable_at_every_epoch
9525427,93.5666666666666,161,233,expired,,,,,,,8,0,8,0,idle_but_unreachable_at_every_epoch
9562553,93.58333333333326,163,163,served,9,94,100.31666666666666,106.63333333333333,6.733333333333405,6.316666666666666,1,0,0,1,
9531556,94.61666666666656,162,162,served,3,95,101.1,107.19999999999999,6.483333333333434,6.1,1,0,0,1,
9550352,96.13333333333344,164,164,expired,,,,,,,8,0,8,0,idle_but_unreachable_at_every_epoch
9537537,99.13333333333344,164,164,expired,,,,,,,8,0,8,0,idle_but_unreachable_at_every_epoch
9541994,103.75,161,233,expired,,,,,,,8,0,8,0,idle_but_unreachable_at_every_epoch
9548351,106.4333333333334,163,162,served,4,107,113.31666666666666,122.44166666666666,6.883333333333269,6.316666666666666,1,0,0,1,
9538268,109.38333333333344,161,233,expired,,,,,,,8,0,8,0,idle_but_unreachable_at_every_epoch
9555984,109.79999999999995,163,233,served,9,110,116.31666666666666,127.675,6.516666666666708,6.316666666666666,1,0,0,1,
9550459,111.34999999999991,164,164,expired,,,,,,,8,0,8,0,idle_but_unreachable_at_every_epoch
9543524,115.38333333333344,161,233,expired,,,,,,,8,0,8,0,idle_but_unreachable_at_every_epoch
9549455,116.51666666666665,161,162,expired,,,,,,,8,0,8,0,idle_but_unreachable_at_every_epoch
