request_id,arrival,origin,destination,status,driver_id,dispatch,pickup,completion,wait,pickup_travel,observed_epochs,epochs_no_idle,epochs_idle_but_unreachable,epochs_feasible,expiry_observation
10147034,0.4500000000000455,233,233,served,11,1,6.733333333333333,12.466666666666667,6.283333333333288,5.733333333333333,1,0,0,1,
10166402,2.6333333333333258,161,161,expired,,,,,,,8,0,8,0,idle_but_unreachable_at_every_epoch
10150004,3.2666666666666515,164,163,served,10,4,10.608333333333334,24.733333333333334,7.341666666666683,6.608333333333333,1,0,0,1,
10151904,4.9833333333333485,233,162,served,1,5,11.166666666666668,17.900000000000002,6.183333333333319,6.166666666666667,1,0,0,1,
10161870,5.9833333333333485,163,161,served,6,6,12.316666666666666,21.349999999999998,6.333333333333318,6.316666666666666,1,0,0,1,
10128052,9.283333333333303,163,161,expired,,,,,,,8,0,8,0,idle_but_unreachable_at_every_epoch
10141518,9.849999999999909,161,163,expired,,,,,,,8,0,8,0,idle_but_unreachable_at_every_epoch
10136498,12.466666666666697,161,163,expired,,,,,,,8,0,8,0,idle_but_unreachable_at_every_epoch
10150850,14.916666666666742,162,170,served,9,15,21.1,29.51666666666667,6.183333333333259,6.1,1,0,0,1,
10129921,15.216666666666697,163,161,expired,,,,,,,8,0,8,0,idle_but_unreachable_at_every_epoch
10134478,15.400000000000091,161,164,expired,,,,,,,8,0,8,0,idle_but_unreachable_at_every_epoch
10157202,18.76666666666665,233,161,served,11,19,24.733333333333334,35.28333333333333,5.966666666666683,5.733333333333333,1,0,0,1,
10167336,19.783333333333303,170,162,served,8,20,25.616666666666667,33.166666666666664,5.833333333333364,5.616666666666666,1,0,0,1,
10127150,20.833333333333258,161,233,expired,,,,,,,8,0,8,0,idle_but_unreachable_at_every_epoch
10151823,20.90000000000009,163,162,expired,,,,,,,8,0,8,0,idle_but_unreachable_at_every_epoch
10151602,23.083333333333258,161,163,expired,,,,,,,8,0,8,0,idle_but_unreachable_at_every_epoch
10130370,23.15000000000009,161,161,expired,,,,,,,8,0,8,0,idle_but_unreachable_at_every_epoch
10136372,23.15000000000009,163,162,expired,,,,,,,8,0,8,0,idle_but_unreachable_at_every_epoch
10164429,24.09999999999991,162,164,served,1,25,31.1,42.00833333333333,7.000000000000092,6.1,1,0,0,1,
10163699,24.716666666666697,161,233,expired,,,,,,,8,0,8,0,idle_but_unreachable_at_every_epoch
10141950,25.75,161,161,expired,,,,,,,8,0,8,0,idle_but_unreachable_at_every_epoch
10136556,26.816666666666606,170,161,served,2,27,32.61666666666667,42.425,5.800000000000061,5.616666666666666,1,0,0,1,
10138881,27.316666666666606,161,161,expired,,,,,,,8,0,8,0,idle_but_unreachable_at_every_epoch
10141351,30.15000000000009,161,163,expired,,,,,,,8,0,8,0,idle_but_unreachable_at_every_epoch
10159037,30.183333333333394,163,170,served,10,31,37.31666666666666,49.65833333333333,7.133333333333269,6.316666666666666,1,0,0,1,
10162263,32.84999999999991,233,164,served,7,33,39.96666666666667,50.59166666666667,7.1166666666667595,6.966666666666667,1,0,0,1,
10137493,35.2833333333333,162,164,served,8,36,42.1,53.00833333333333,6.816666666666698,6.1,1,0,0,1,
10145752,35.450000000000045,163,161,expired,,,,,,,8,0,8,0,idle_but_unreachable_at_every_epoch
10161267,36.5,163,164,expired,,,,,,,8,0,8,0,idle_but_unreachable_at_every_epoch
10142032,37.2833333333333,161,164,expired,,,,,,,8,0,8,0,idle_but_unreachable_at_every_epoch
10128714,41.48333333333335,162,170,expired,,,,,,,8,0,8,0,idle_but_unreachable_at_every_epoch
10160545,43.049999999999955,170,161,served,9,44,49.61666666666667,59.425,6.566666666666713,5.616666666666666,1,0,0,1,
10160510,45.83333333333326,164,164,served,1,46,52.608333333333334,59.21666666666667,6.775000000000077,6.608333333333333,1,0,0,1,
10147359,46.0333333333333,170,164,expired,,,,,,,8,0,8,0,idle_but_unreachable_at_every_epoch
10142166,47.7833333333333,161,161,expired,,,,,,,8,0,8,0,idle_but_unreachable_at_every_epoch
10135013,48.01666666666665,162,164,expired,,,,,,,8,0,8,0,idle_but_unreachable_at_every_epoch
10153855,48.433333333333394,161,161,expired,,,,,,,8,0,8,0,idle_but_unreachable_at_every_epoch
10161102,48.48333333333335,162,163,expired,,,,,,,8,0,8,0,idle_but_unreachable_at_every_epoch
10170097,52.433333333333394,162,161,expired,,,,,,,8,0,8,0,idle_but_unreachable_at_every_epoch
10186879,53.7166666666667,162,163,served,0,54,61.63333333333333,71.43333333333334,7.916666666666636,7.633333333333333,1,0,0,1,
10213485,55.4666666666667,163,164,expired,,,,,,,8,0,8,0,idle_but_unreachable_at_every_epoch
10175592,55.48333333333335,170,161,served,7,56,63.141666666666666,72.95,7.658333333333317,7.1416666666666675,1,0,0,1,
10131286,55.73333333333335,163,164,expired,,,,,,,8,0,8,0,idle_but_unreachable_at_every_epoch
10191329,55.86666666666656,233,233,served,10,56,62.166666666666664,67.89999999999999,6.300000000000104,6.166666666666667,1,0,0,1,
10173571,56.86666666666656,162,233,served,2,57,64.63333333333333,71.6,7.766666666666765,7.633333333333333,1,0,0,1,
10214345,57.433333333333394,161,161,expired,,,,,,,8,0,8,0,idle_but_unreachable_at_every_epoch
10186224,57.58333333333326,161,163,expired,,,,,,,8,0,8,0,idle_but_unreachable_at_every_epoch
10171771,58.61666666666656,170,233,served,8,59,66.14166666666667,72.30833333333334,7.525000000000105,7.1416666666666675,1,0,0,1,
10207800,59.2833333333333,170,233,served,1,60,67.14166666666667,73.30833333333334,7.858333333333363,7.1416666666666675,1,0,0,1,
10182077,60.59999999999991,163,163,expired,,,,,,,8,0,8,0,idle_but_unreachable_at_every_epoch
10180694,60.7833333333333,162,164,served,3,61,68.63333333333333,79.54166666666666,7.850000000000023,7.633333333333333,1,0,0,1,
10181924,61.25,163,162,expired,,,,,,,8,0,8,0,idle_but_unreachable_at_every_epoch
10191034,61.98333333333335,163,161,expired,,,,,,,8,0,8,0,idle_but_unreachable_at_every_epoch
10196600,62.88333333333344,163,162,expired,,,,,,,8,0,8,0,idle_but_unreachable_at_every_epoch
10183883,65.2833333333333,164,164,expired,,,,,,,8,0,8,0,idle_but_unreachable_at_every_epoch
10188146,65.95000000000005,170,163,expired,,,,,,,8,0,8,0,idle_but_unreachable_at_every_epoch
10215478,66.48333333333335,233,163,served,10,68,73.73333333333333,87.25,7.249999999999986,5.733333333333333,2,0,1,1,
10199900,67.2833333333333,163,170,expired,,,,,,,8,0,8,0,idle_but_unreachable_at_every_epoch
10176481,67.73333333333335,161,170,expired,,,,,,,8,0,8,0,idle_but_unreachable_at_every_epoch
10207853,69.9333333333334,162,161,served,4,70,77.63333333333333,86.19166666666666,7.699999999999932,7.633333333333333,1,0,0,1,
10171156,70.08333333333326,163,164,expired,,,,,,,8,0,8,0,idle_but_unreachable_at_every_epoch
10211528,71.11666666666656,164,233,expired,,,,,,,8,0,8,0,idle_but_unreachable_at_every_epoch
10177379,72.1833333333334,233,162,served,2,73,78.73333333333333,85.46666666666667,6.54999999999994,5.733333333333333,1,0,0,1,
10170773,72.58333333333326,170,162,served,8,73,79.63333333333333,87.18333333333332,7.050000000000068,6.633333333333333,1,0,0,1,
10194606,73.11666666666656,161,163,expired,,,,,,,8,0,8,0,idle_but_unreachable_at_every_epoch
10211802,73.91666666666674,163,163,served,0,74,80.31666666666666,86.63333333333333,6.39999999999992,6.316666666666666,1,0,0,1,
10182982,75.84999999999991,170,164,served,1,76,82.63333333333333,90.24999999999999,6.783333333333417,6.633333333333333,1,0,0,1,
10193676,76.84999999999991,162,161,served,5,77,84.63333333333333,93.19166666666666,7.783333333333417,7.633333333333333,1,0,0,1,
10173150,77.5333333333333,170,161,expired,,,,,,,8,0,8,0,idle_but_unreachable_at_every_epoch
10184466,77.84999999999991,163,161,expired,,,,,,,8,0,8,0,idle_but_unreachable_at_every_epoch
10177380,78.20000000000005,162,163,expired,,,,,,,8,0,8,0,idle_but_unreachable_at_every_epoch
10215307,78.54999999999995,161,162,expired,,,,,,,8,0,8,0,idle_but_unreachable_at_every_epoch
10170806,78.65000000000009,161,170,expired,,,,,,,8,0,8,0,idle_but_unreachable_at_every_epoch
10176950,80.40000000000009,161,164,expired,,,,,,,8,0,8,0,idle_but_unreachable_at_every_epoch
10213356,80.4666666666667,170,161,served,3,81,88.14166666666667,97.95,7.674999999999969,7.1416666666666675,1,0,0,1,
10202480,81.91666666666674,164,162,expired,,,,,,,8,0,8,0,idle_but_unreachable_at_every_epoch
10202790,82.0666666666666,163,163,expired,,,,,,,8,0,8,0,idle_but_unreachable_at_every_epoch
10193253,83.41666666666674,161,161,expired,,,,,,,8,0,8,0,idle_but_unreachable_at_every_epoch
10172621,84.01666666666665,161,170,expired,,,,,,,8,0,8,0,idle_but_unreachable_at_every_epoch
10199736,84.08333333333326,162,161,expired,,,,,,,8,0,8,0,idle_but_unreachable_at_every_epoch
10178029,86.84999999999991,163,170,served,0,87,93.31666666666666,105.65833333333333,6.466666666666754,6.316666666666666,1,0,0,1,
10176359,86.91666666666674,163,162,served,10,88,94.31666666666666,103.44166666666666,7.39999999999992,6.316666666666666,2,0,0,2,
10180118,87.91666666666674,164,161,expired,,,,,,,8,0,8,0,idle_but_unreachable_at_every_epoch
10180006,88.08333333333326,161,162,expired,,,,,,,8,0,8,0,idle_but_unreachable_at_every_epoch
10174020,91.5333333333333,162,164,served,2,92,98.1,109.00833333333333,6.566666666666691,6.1,1,0,0,1,
10185919,92.26666666666665,170,170,served,1,93,100.14166666666667,105.75833333333333,7.875000000000014,7.1416666666666675,1,0,0,1,
10173151,94.51666666666665,162,233,served,8,95,101.1,108.06666666666666,6.583333333333343,6.1,1,0,0,1,
10191013,96.5666666666666,162,163,expired,,,,,,,8,0,8,0,idle_but_unreachable_at_every_epoch
10213844,97.84999999999991,162,162,served,3,98,105.63333333333333,111.73333333333332,7.783333333333417,7.633333333333333,1,0,0,1,
10182271,100.15000000000009,170,170,expired,,,,,,,8,0,8,0,idle_but_unreachable_at_every_epoch
10186201,101.5666666666666,162,161,expired,,,,,,,8,0,8,0,idle_but_unreachable_at_every_epoch
10196356,102.86666666666656,162,164,served,4,103,110.63333333333333,121.54166666666666,7.766666666666765,7.633333333333333,1,0,0,1,
10206199,106.01666666666665,170,233,served,1,107,112.61666666666666,118.78333333333333,6.6000000000000085,5.616666666666666,1,0,0,1,
10215155,107.7833333333333,162,161,served,10,108,114.1,122.65833333333333,6.316666666666691,6.1,1,0,0,1,
10193354,108.09999999999991,164,161,expired,,,,,,,8,0,8,0,idle_but_unreachable_at_every_epoch
10182579,111.83333333333326,161,163,expired,,,,,,,8,0,8,0,idle_but_unreachable_at_every_epoch
10207432,112.29999999999995,170,163,served,0,113,118.61666666666666,132.11666666666667,6.3166666666667055,5.616666666666666,1,0,0,1,
10192770,112.3166666666666,163,170,expired,,,,,,,8,0,8,0,idle_but_unreachable_at_every_epoch
10214591,113.0666666666666,162,163,served,3,114,120.1,129.9,7.033333333333388,6.1,1,0,0,1,
10187383,115.76666666666665,162,164,served,8,116,122.73333333333333,133.64166666666665,6.966666666666683,6.733333333333333,1,0,0,1,
10186072,115.7833333333333,163,162,expired,,,,,,,8,0,8,0,idle_but_unreachable_at_every_epoch
10215942,118.84999999999991,161,233,expired,,,,,,,8,0,8,0,idle_but_unreachable_at_every_epoch
10241452,119.2833333333333,164,163,served,2,120,126.60833333333333,140.73333333333335,7.325000000000031,6.608333333333333,1,0,0,1,
